ASIN	标题	标题(翻译)	内容	内容(翻译)	VP评论	Vine Voice评论	型号	星级	赞同数	图片数量	图片地址	是否有视频	视频地址	评论链接	评论人	头像地址	所属国家	评论人主页	红人计划链接	评论时间
B0CQM7RH4X	Arrived with damaged desktop.	桌面损坏到达。	Really beautiful when put together. I read previous reviews, and it’s true that the desktop will arrive damaged. We are going to correct with touch up paint. Also, you will have to buy more glue. The tube they send is about the size of a man’s pinky finger. Also, assembly time required. This desk is a weekend project.	放在一起时真的很漂亮。我阅读了以前的评论，桌面确实会损坏。我们将通过修饰油漆来纠正。另外，您将不得不购买更多的胶水。他们发送的管子大约是男人的小指的大小。另外，需要花费时间。这张桌子是一个周末项目。			"Size: 30""H | Color: Off White"	3	0	1.0	https://m.media-amazon.com/images/I/61nNvEGJbHL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/R24PR57R7A3C36/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Lakeway	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEWALYU7UOSQ42JWWIJXEBRX22GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-28
B0CQM7RH4X	Assembly takes 6 hours…	大会需要6个小时…	The desk looks great and the parts and materials are all solid quality. The singular motivation for this review is to inform prospective buyers that assembly takes about 6 hours and requires some athleticism.	桌子看起来很棒，零件和材料都是固体质量的。这篇评论的单一动机是通知潜在买家，大约需要6个小时，需要一些运动能力。	Y		"Size: 30""H | Color: Off White"	4	3					https://www.amazon.com/gp/customer-reviews/RQ7G2XADXCBK1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFPLMXRKQ7A2VRYKS6CBXXUYWVIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-20
B0CQM7RH4X	Very sturdy and looks great.	非常坚固，看起来很棒。	I was surprised  how nice it was for the price.  Like other reviews stated it does come in a lot of pieces & was quite timely to put it together. I’m glad I had my son to do it.  I’m very pleased with the looks & quality for the price.	我很惊讶价格的价格。就像其他评论所说的那样，它确实有很多作品，并且将其放在一起是很及时的。我很高兴我有儿子去做。我对价格的外观和质量感到非常满意。	Y		"Size: 30""H | Color: Off White"	5	2					https://www.amazon.com/gp/customer-reviews/RZ35B70FJH7IY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Shirlee Bodenhagen	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHWZDPLKWTEL7AGXL2TE7UXTHLQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-18
B0CQM7RH4X	Very sturdy	非常坚固	Excellent pieces of furniture! We purchased both the desk and desk with hutch.  One of the best quality pieces of furniture that I’ve bought online.	优质家具！我们用厨具购买了桌子和桌子。我在网上购买的最优质家具之一。	Y		"Size: 30""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R13P9UIR43N0LS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Abby	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AELIQSSGZKZUPXO6XWMJVMQ6HHUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-18
B0CQYRGX2T	Great new additions to the home office	家庭办公室的新增加	"Very happy with my purchase. Will be using the products to create a new home office.
Me and my husband have built multiple products that use the same assembly accessories.
 To build all three products took us around 6 hours.
The assembly instructions are included and they have pictures for every step and details of what tool and hardware that will be needed.
Only issue with the instruction manual I found was for the desk… there is a misprint. It jumped from step 5 to step 8. But no worries, just a simple typo.

The most time consuming process is when you need to use the Hex key.
Definitely recommend two people to assemble. Someone to check the pictures with you and make sure you are putting the parts in the correct direction.
Once everything is assembled, the products are slightly heavy. So another recommendation is to build close to where you want to display the products.
Overall highly satisfied with the purchase. Sturdy, durable, and they have a functional design."	"对我的购买非常满意。将使用产品来创建新的家庭办公室。
我和我的丈夫已经建造了使用相同装配配件的多种产品。
制造这三种产品大约需要6个小时。
包含包装说明，并为每个步骤以及需要哪种工具和硬件的图片进行图片。
我发现的说明手册唯一的问题是给桌子……存在错误的印刷。它从步骤5跳到步骤8。但是不用担心，只是一个简单的错字。

最耗时的过程是您需要使用十六进制键。
绝对建议两个人组装。有人与您检查图片，并确保将零件朝正确的方向放置。
一旦所有东西组装在一起，产品就会稍大。因此，另一个建议是建立您要显示产品的位置。
总体而言，对购买非常满意。坚固，耐用，并且具有功能性设计。"	Y		"Size: 76""H | Color: Off White"	5	9	1.0	https://m.media-amazon.com/images/I/71vVhBjS0YL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/R1EZ46AW05TB6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Stacy	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AH57PTI7X26TMDI2G3LGPFAEBA4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-17
B0CQM7RH4X	You pay what you get but expect to spend some time to put it together	您要付钱，但期望花一些时间将其放在一起	I have a few Amazon pieces of furniture.  All desk I will say one thing I am a manager as far as work. I spent almost 30 years on the field. I work on high pressure boilers my whole career, know electrical, plumbing, I am pretty handy. It took me 5 and half hours to complete it. The instruction are excellent I will say. But it is alot of tedious prep work before putting it together.  Came out awesome the product is excellent but be prepared to spend some time with it and have someone who is handy or good with directions.  All you need you need is a Phillips it's not difficult but time consuming.	我有一些亚马逊家具。所有桌子我都会说一件事，我是一名经理。我在场上呆了近30年。我在整个职业生涯中都在高压锅炉上工作，知道电气，管道，我很方便。我花了5个半小时才完成它。我会说的说明很棒。但是，在将其放在一起之前，这是很多乏味的准备工作。太棒了，该产品很棒，但准备花一些时间与它在一起，并让一个方便或善于方向。您需要的只是菲利普斯（Phillips），这并不困难，但耗时。	Y		"Size: 30""H | Color: Off White"	5	6					https://www.amazon.com/gp/customer-reviews/R33C3MSVEJIEG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Jorge Wheeler	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGVB3YYRAOXKZKLP5RTZLA2B7S5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-16
B0CQYRGX2T	Great Office Desk	很棒的办公桌	This furniture fit our room and needs so perfectly. It has plenty of storage space, great for a common office area for my house, and in great quality. I could not afford spending a lot on high end furniture. I am very thankful to have bought this piece of furniture. If you are looking for a set of office furniture, I would recommend getting their bookshelves and filing cabinet. It all is great quality and is an amazing set.	这种家具适合我们的房间，非常需要。它有足够的存储空间，非常适合我房子的公共办公区域，而且质量很高。我负担不起在高端家具上花很多钱。我非常感谢购买了这件家具。如果您正在寻找一套办公家具，我建议您购买他们的书架和档案柜。这一切都是优质的，是一个了不起的场景。	Y		"Size: 76""H | Color: Off White"	5	5					https://www.amazon.com/gp/customer-reviews/R3IMQ6TG4QXNKQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Peter Kammar	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGUXN25GXIJTOJGQGICVIFEKHILQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-15
B0CQM7RH4X	Free your day. Maybe 2	免费的一天。也许2	"Item arrived ahead of schedule and in perfect condition despite rough handling by PedX (our guy talks on the phone held to his ear by his shoulder while delivering :(), was in perfect condition. For those who think comments about the crazy high number of pieces, it is astounding. All were well marked. We had exactly one bad screw, but no big deal as there were extras.

Got a bit more than halfway through (up to putting on top) the first day after about 5 hours. Second day was about 4 hours. On the 3rd day I took apart some bits that I had installed in reverse. The instructions are pictographs and mostly good, but there are a few pieces that can be installed one of two ways, and I did that (twice - yeah, not proud). For reference, be careful with the orientation of part #2. It's obvious once you see it, but the instructions aren't helpful here.

While 80% is just standard Philips screwdriver, there are a couple of places where a short handled or right angle screwdrivers is a necessity. Good hex keys are a big help. You can do it with the little ones they provide, but it's way harder than it needs to be.

Tried to ignore the comment about power screwdrivers, but indeed they would not drive any screws successfully. Your hand and wrist are going to be sore when you're done.

But the good news is that it looks great. It's incredibly sturdy so lots of good engineering there.

The drawers are indeed really short, for reasons that are not clear. But there are 5 of them, so that helps. Not using it for files, so that part didn't impact me.

Recommended. But have patient friends and give yourself a LOT of time. Worth it though."	"尽管PEDX进行了粗暴的处理，但项目提前了，状况良好（我们的家伙在交付时在他的肩膀上靠在他的肩膀上说话:(）的状态非常完美。碎片令人震惊。

大约5个小时后的第一天，已经有了一半以上（直到登上顶部）。第二天大约是4个小时。在第三天，我拆开了一些我反向安装的位。这些说明是象形文字，大多是很好，但是可以安装几件作品之一，我做到了（两次 - 是的，不自豪）。为了参考，请小心第2部分的方向。一旦看到它，很明显，但是这里的说明在这里无济于事。

虽然80％只是标准的飞利浦螺丝刀，但在几个地方，必须使用短角度或直角螺丝刀。好六角钥匙是一个很大的帮助。您可以与他们提供的小孩子一起做，但比需要的要难。

试图忽略有关电动螺丝刀的评论，但确实不会成功驾驶任何螺丝。完成后，您的手和腕部会疼痛。

但是好消息是它看起来很棒。它非常坚固，所以那里有很多好的工程。

出于尚不清楚的原因，抽屉确实很短。但是其中有5个，所以有帮助。不将其用于文件，因此该部分不会影响我。

受到推崇的。但是有耐心的朋友，给自己很多时间。值得。"	Y		"Size: 30""H | Color: Off White"	5	18					https://www.amazon.com/gp/customer-reviews/R2QT7BY8ZZ24OC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Lou J. Anschuetz	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AE7EXSQBFRUGL4OE2DOEYBFFKATA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-09
B0CQM7RH4X	Smart looking desk	聪明的桌子	"The picture of this desk was my inspiration for my office redo and it didn’t disappoint!
It did take me 3 days to assemble but worth it!
I was missing a drawer slide but the seller was very quick to respond."	"这张桌子的照片是我对办公室重做的灵感，但并没有令人失望！
我花了3天的时间来组装，但值得！
我缺少抽屉幻灯片，但卖家很快做出了回应。"	Y		"Size: 30""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/RPRKSNLYDB9SQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Beej	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AH2J6B76FVOY7RXWKDQTXQ5XIDPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-09
B0CQM7RH4X	Missing Part	缺少零件	"Missing a part that prevents full use of the desk . Please Send the part and credit my account for $30.
Please respond. I did not receive a response to my last inquiry."	"缺少阻止桌子充分使用的零件。请发送零件并以30美元的价格将我的帐户贷记。
请回复。我没有收到对我上次询问的回应。"	Y		"Size: 30""H | Color: Off White"	1	1					https://www.amazon.com/gp/customer-reviews/RRY79ZWPYG2HD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Vincent J.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEF3QCTGGRA65OJ3E6G735D565ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-08
B0CQM7RH4X	Beast to put together	野兽	This desk will hopefully be an asset to my home office once it’s put together, but so far I’m 6 hours in and not finished yet! Even with help from two other people, we have had to disassemble pieces and start steps over because the directions are so poorly drawn out and there are no words to provide guidance. One of the drawers doesn’t close all the way but I’m too tired to take it off and try it again. I’m hoping it’ll look nice once it’s complete but I wouldn’t buy it again.	一旦组合在一起，这张桌子将成为我家庭办公室的资产，但是到目前为止，我已经6个小时了，还没有完成！即使在另外两个人的帮助下，我们也必须拆卸碎片并开始步骤，因为这些方向是如此不佳，并且没有言语可以提供指导。其中一个抽屉并没有一路关闭，但我太累了，无法将其摘下，然后重试。我希望它完成后看起来会很好，但是我不会再买了。	Y		"Size: 30""H | Color: Off White"	3	0					https://www.amazon.com/gp/customer-reviews/R38Y4A0DUYK839/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Lauren David	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGJLPC34FVBEODMFV3O2UM4CMYZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-07
B0CQM7RH4X	Not worth it	不值得	Product came in a destroyed box barely hanging together, once opened this is what it looked like. The thing was a million difference pieces.	产品装在一个被摧毁的盒子里几乎悬挂在一起的盒子，一旦打开，这就是它的样子。事情是一百万个差异。	Y		"Size: 30""H | Color: Off White"	1	2	1.0	https://m.media-amazon.com/images/I/71mfMCLKidL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/R1LVNKA1M2LWF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Elle perez	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AETWXIGYV5YUTOWJII26IID5UJBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-03
B0CQM7RH4X	Love the style	喜欢风格	This desk is super sturdy looks amazing and very stylish. I would definitely recommend this product for your home office. Very stylish look for your home office. I am obsessed.	这张桌子超级坚固，看起来很棒且非常时尚。我绝对会向您的家庭办公室推荐此产品。您的家庭办公室外观非常时尚。我很痴迷。	Y		"Size: 30""H | Color: Off White"	5	7	4.0	"https://m.media-amazon.com/images/I/710vFkfP3dL._SY200.jpg
https://m.media-amazon.com/images/I/71RurZmc13L._SY200.jpg
https://m.media-amazon.com/images/I/71VhaP8-FVL._SY200.jpg
https://m.media-amazon.com/images/I/71vurmCZ6TL._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R1TPT39ASWGR0M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Ines Proctor	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGI3ELEN4MHSZ2MQT24FVJJEWLFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-06-02
B0CQYRGX2T	It looks nice, but is less functional than I'd like.	它看起来不错，但是比我想要的不力。	"This piece took about 8 hours for one person to put together and seemed to have about 1000 pieces, it was a daunting process but the instructions were easy to follow. The desk came with printed stickers to cover the screws but the stickers don't stay put very well on their own. Overall, I like the desk, it looks great, but there are somethings I don't care for, for example, the upper cabinets are very tall and rather useless without a second set of shelves unless I stack everything.

The main thing I dislike about this desk is that the drawers are only about half as deep as the desk itself, they are extremely small and should be much longer. Also, the entire thing is particle board/MDF, some of which arrived slightly peeling."	"这个人花了大约8个小时才能组合在一起，并且似乎有大约1000件，这是一个令人生畏的过程，但说明很容易遵循。桌子上带有印刷贴纸来覆盖螺丝，但贴纸并不能独自一人保持很好。总的来说，我喜欢桌子，看起来很棒，但是有些我不在乎，例如，上橱柜很高，而且没有第二组架子，除非我堆叠一切。

我不喜欢这张桌子的主要内容是，抽屉的深度仅为桌子本身的一半，它们非常小，应该更长。另外，整个过程是颗粒板/MDF，其中有些略微剥落。"	Y		"Size: 76""H | Color: Off White"	4	11					https://www.amazon.com/gp/customer-reviews/R3DYHYX1D899CM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Katie Litchfield	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7537cbe3-39d8-45a3-8ffa-0e0988bad059._CR0,0,500,500_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AGJIIRTGDPYCJ6CIHJOLHPA24QIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-05-19
B0CQYVDZJ3	Design and functionality	设计和功能	"The was not delivered at it was scheduled.
The assembly was time consuming, but after that in general looks good and functional.  Two negative things I want to mention that there was a small damage on the middle part and also the holes on  top middle part of the hutch  are not in a right place, please see attached pictures."	"没有安排它的交付。
大会很耗时，但是在此之后，大会看起来既好又实用。我想提到的两件事是，中间部分的损坏很小，也没有在正确的位置的中间部分的孔，请参阅附带的图片。"	Y		"Size: 76""H | Color: Dark Brown"	4	2	2.0	"https://m.media-amazon.com/images/I/618J61V8MJL._SY200.jpg
https://m.media-amazon.com/images/I/71KK5401x8L._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R2BYRVS3P5P1TK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Bella A.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFDI53CJVSDLD3VN5DBMJOVMN4RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-03-24
B0CQYVDZJ3	Desk	桌子	I liked the desk. But, the top of the desk, on the corner was damaged in shipping. We just tried to repair it.  Other than that it is a nice desk.	我喜欢桌子。但是，桌子上的顶部在拐角处被损坏。我们只是试图修复它。除此之外，这是一张不错的办公桌。	Y		"Size: 76""H | Color: Dark Brown"	5	0					https://www.amazon.com/gp/customer-reviews/RSBVFTLMJ5L0Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Beverly Collie	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGUSPLWOGLUPVJG7FYLQELQ2BWEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-03-15
B0CQM7RH4X	Love it!	爱它！	Well made desk. It took about 3 hours for my husband & I to put the desk together, but it was worth it. I love the look, size & the amount of storage the desk has. Very happy with it.	做得好的桌子。我的丈夫和我花了大约3个小时的时间将桌子放在一起，但这是值得的。我喜欢桌子的外观，尺寸和存储量。对此非常满意。	Y		"Size: 30""H | Color: Off White"	5	3	1.0	https://m.media-amazon.com/images/I/71Wn5J2cctL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/RLQHBC1BH0IT3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Robin Nguyen	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFCQ3HYBIYH2PILFBXDJREV5JE7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-03-09
B0CQYRGX2T	Very nice Desk	非常好的桌子	This desk will be used in a small office, The quality is very good, and it looks great. It is very sturdy and solid. The assembly was time consuming, but all the parts were there and the instructions were easy to follow. All in all we are very happy with the desk and hutch.	该桌子将在小型办公室使用，质量非常好，而且看起来很棒。它非常坚固和坚固。大会很耗时，但是所有零件都在那里，并且很容易遵循说明。总而言之，我们对桌子和厨具感到非常满意。	Y		"Size: 76""H | Color: Off White"	5	1					https://www.amazon.com/gp/customer-reviews/R18TJE8XOZDX52/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Mark Besler	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGNS6XLKEHCQVAF7JIOECWKQTFNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-03-08
B0CQM7RH4X	Love my desk	爱我的桌子	Great value for my money, love this desk	我的钱很有价值，爱这个书桌	Y		"Size: 30""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R12960RLWAAX2E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AE7RHBAMVOPWGOKHCDAROSJGCI6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-28
B0CQYRGX2T	Very nice and functional. Beautiful piece of furniture.	非常好，实用。美丽的家具。	We put in our office. Fits nice and looks good.	我们放在办公室。很合适，看起来不错。	Y		"Size: 76""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R34C47IO232NHE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Mike Frazier	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AF4HK6PHWH2V57UKDDQ5UH36LCTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-25
B0CQYRGX2T	Nice product	不错的产品	Looks great	看起来很棒	Y		"Size: 76""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R3DFFCQBCKLB97/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Amy G. Crouch	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFDG6AWU6I7DOFUQDMZYYAIC7USQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-22
B0CQM7RH4X	Desks are good quality and look as advertised	桌子质量很好，外观如广告	"The desk is beautiful, but I will have to say it was a bit damaged on one corner when we got it.
It looks great in the office and is sturdy and great quality."	"桌子很漂亮，但我不得不说，当我们得到它时，它在一个角落有些损坏。
它在办公室看起来很棒，而且质量很高。"	Y		"Size: 30""H | Color: Off White"	4	0					https://www.amazon.com/gp/customer-reviews/R28N0OI378I4SO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHWCTEWBZU4JX5AKMI3H7TPELFAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-21
B0CQYRGX2T	high quality desk	高质量的桌子	We bought this to replace my old cheap office desk and to match with our modern farmhouse decor. It came quickly and wasnt too difficult too assemble, considering the size. It had all the parts and it looks great and is super sturdy. Love everything about it.	我们购买了它来代替我的旧廉价办公桌，并与我们的现代农舍装饰搭配。考虑到尺寸，它很快来了，太困难了。它拥有所有的部分，看起来很棒，而且非常坚固。爱它的一切。	Y		"Size: 76""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R5A7I3X0JMC6J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Shani	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGDGRGSMNBTHZCHU64OB4SQMO7PA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-18
B0CQM7RH4X	Lingmu furniture was extremely helpful with their product damaged by a Fedex forklift.	Lingmu家具对被联邦快递叉车损坏的产品非常有帮助。	They were extremely prompt in recommending a solution for the damaged product.	他们非常迅速地建议使用损坏的产品解决方案。	Y		"Size: 30""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/RGF54BJ7G6SSE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Carl C. Moman	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9dc26e97-a441-4c9a-a5b7-0dc2dc0490d8._CR0,0,1242,1242_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AGXKB2I3JHAMQV4WZ5ZA6UMCKHQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-16
B0CQM7RH4X	Love it	爱它	It is a process to build but super good tabel	这是一个构建但超级好的tabel的过程	Y		"Size: 30""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R3JIW32ER6GN39/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	michelle	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/cf8275cf-94e1-4d4b-9c9d-5d04518ace56._CR0,0,375,375_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AELYQUHP3X3JCYWLHPNXBWS3US7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-16
B0CQYRGX2T	No problems, love the desk	没问题，爱桌子	Looks nice. Easy to assemble.	看起来不错。易于组装。	Y		"Size: 76""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R3A8HAC1OBNQNK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AG4TK527BSRS2YQQ4FKGYPMUKCKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-14
B0CQM7RH4X	Beautiful Desk	美丽的桌子	This desk met all of my expectations! Beautiful and perfect match to any farmhouse decor.	这张桌子达到了我所有的期望！与任何农舍装饰的美丽而完美的搭配。	Y		"Size: 30""H | Color: Off White"	5	0					https://www.amazon.com/gp/customer-reviews/R2FBCBGBGHH7GD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	PEM24	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGOETLWVLVXZCUN2ZBG7BOGPIG7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-13
B0CQM7RH4X	Looks good	看起来不错	Shipment came before expected date and able to assemble by following instructions	发货是在预期日期之前出现的，并能够通过以下说明组装	Y		"Size: 30""H | Color: Off White"	5	2	3.0	"https://m.media-amazon.com/images/I/61NjCMbyqXL._SY200.jpg
https://m.media-amazon.com/images/I/61lXup-6B6L._SY200.jpg
https://m.media-amazon.com/images/I/61tfUl0049L._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R1WB96FCG7JMXG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CQM7RH4X	sumanu	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGD6AYGPDNUAHEHJKIH7CMF5FB6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-12
